comhadbur	comadbar	['comadbar']
comhadus	comadas	['comadas']
comhaidecht	comairecht	['comairecht']
comhair	comair	['cenn']
comhairle	comhairce	['comarc']
comhaltus	comhaltas	['comaltas']
comhard	comard	['comard']
comhbogad	comlogad	['comlogad']
comhchalma	comchalma	['comchalma']
comhchrodha	comchroda	['comchruth']
comhcháol	comchol	['comchol']
comhdháil	comhdhál	['comdál']
comhed	comed	['comed']
comhlainn	comlann	['com', 'comlann']
comhlann	comlann	['com', 'comlann']
comhmora	comora	['comora']
comhnaidhe	caomhnaidhe	['cáemna']
comhnart	comnart	['com', 'comnert', 'comnart']
comhrac	comrac	['comarc', 'comrac']
comhraic	comhrair	['comrar']
comhsanadh	comsanad	['cumsanad']
comhtha	comhdha	['coimge']
comhthaigh	comthaighi	['coma']
comlae	comla	['comla']
comlai	comlaid	['con-meil']
comlaind	comlaid	['con-meil']
comlainn	comlann	['com', 'comlann']
comlethet	comleithet	['comleithet']
comleubaid	comesbaid	['comesbaid']
comlond	comlonn	['comlonn(-)']
comluatha	comchatha	['comchatha']
comluid	comlaid	['con-meil']
comluind	comlaid	['con-meil']
comlund	cotlud	['con-tuili', 'cotlud']
comluth	cobluth	['cobluth']
commad	comad	['com', 'comad', 'con-oí']
commaich	commach	['combach']
commaidim	commaidi	['commaidi']
commaidme	commaidm	['commaidm']
commaidmi	commaidi	['commaidi']
commail	cosmail	['cosmail']
commaithi	commaith	['commaith']
commdicc	cotdicc	['con-icc']
commed	comed	['comed']
commiltea	commilled	['commilled']
committi	comgithi	['comgithi']
commor	comgor	['comgor']
commora	comora	['comora']
commorai	commolad	['commolad']
comnaidhe	comnaide	['comnaide']
comnamat	comnart	['com', 'comnert', 'comnart']
comochraib	comḟochraíb	['comḟochraíb']
comoirli	comairsi	['comairsi']
comollnad	comalnad	['comalnad (-ll-)', 'comalnaithir']
comoltai	comalta	['comalta']
comorbo	comorbb	['comorbb']
compertæ	compert	['compert', 'con-beir']
compirt	compáirt	['compáirt']
compére	conpére	['conpére']
comracc	comrac	['comarc', 'comrac']
comraic	comrac	['comarc', 'comrac']
comraiced	comraicid	['con-ricc']
comraicem	comraim	['comraim', 'comram']
comraicset	comaicse	['comḟocus']
comraicthi	comraicthe	['con-ricc', 'comraicthe']
comraictís	comraicthe	['con-ricc', 'comraicthe']
comraime	comraite	['comraite']
comrama	comram	['comram']
comramaib	commaib	['cammaiph']
comramaich	comramach	['comramach']
comramaig	corramail	['corramail']
comrame	comram	['comram']
comramh	comram	['comram']
comramuch	comramach	['comramach']
comrancatar	conrangatar	['con-icc']
comranic	comrac	['comarc', 'comrac']
comrasta	comlasta	['comlasta']
comristais	commiscais	['commiscais']
comroc	comrac	['comarc', 'comrac']
comrocc	comrac	['comarc', 'comrac']
comroicc	comrorco	['comrorcun']
comroind	comruinn	['comrann']
comrom	comram	['comram']
comromach	comramach	['comramach']
comroth	cobroth	['cobrad']
comruc	comrac	['comarc', 'comrac']
comruicc	comruith	['comḟóirithin', 'comrith']
comrum	comram	['comram']
comrume	comruma	['comram']
comránic	comlánid	['comlán(aig)id']
comríagail	comríagal	['comríagal']
comse	coimse	['con-midethar', 'coimse']
comsid	cossid	['cossid']
comsolam	comṡolam	['comṡolam']
comsolus	comṡolus	['comṡolus']
comtar	coltar	['coltar']
comtastar	corastar	['fo-ceird']
comthaigh	comthaighi	['coma']
comthala	comthana	['comthana']
comthoitim	comthuitim	['comthuitim', 'con-tuit']
comthuttim	comthuitim	['comthuitim', 'con-tuit']
comtig	comaig	['comaithech', 'comaig']
comtrom	comthrom	['comthrom']
comuaild	comlaid	['con-meil']
comuirle	comairle	['comairle', 'de', 'con-airlethar']
comur	comut	['comut']
comus	commus	['con-midethar', 'commus']
comáesa	comáesta	['comáesta']
comáilli	comaille	['comalne']
comérge	coméirge	['coméirge', 'con-éirig']
comérgi	comérgid	['con-éirig']
comérgit	comérgid	['con-éirig']
comét	comut	['comut']
con-alad	con-alai	['comlúth']
con-all	conall	['conall']
con-celar	con-cesa	['con-cesa']
con-chobur	conchobur	['conchobar']
con-culainn	conculainn	['cúchulaind']
con-daigi	con-úaigi	['con-óigi']
con-ecmoing	con-tecmaing	['con-tecmaing']
con-fócht	confócht	['íarmi-foich']
con-gairther	congaibther	['con-gaib']
con-garar	con-gair	['con-gair']
con-raidh	confaidh	['confa(i)d']
con-soídi	con-saídi	['con-saídi']
con-tibther	congaibther	['con-gaib']
con-tuil	contuil	['con-tuili']
con-tuilet	contuilet	['con-tuili']
con-túasiset	contúasiset	['con-túaisi']
conabtar	corastar	['fo-ceird']
conacatar	conoatar	['con-oí']
conaccrad	conascrad	['con-scara']
conadh	conad	['conad']
conaed	conad	['conad']
conai	cona	['ná', 'co']
conaib	conair	['conar']
conaille	conaill	['conall']
conailli	conaill	['conall']
conailliu	conaill	['conall']
conairc	conair	['conar']
conaircus	comairius	['comairsi']
conais	conair	['conar']
conald	conall	['conall']
conamraib	conairib	['conar']
conarcas	condcas	['ad-cí']
conat-raib	conathaib	['conathaib']
conataich	conataigh	['con-dïeig']
conben	comben	['do-ícsa']
conbocht	connacht	['connachta']
conboing	conaing	['conang']
concadur	connadur	['con-dïeig']
concend	colced	['colcaid']
concerta	cocerti	['con-certa']
concertaim	coicertaid	['con-certa', 'coicertaid']
concesdis	condestis	['con-dïeig']
conchend	conchaid	['conchaid']
concherd	conchaid	['conchaid']
concho-buir	conchobuir	['conchobar']
conchraid	conchaid	['conchaid']
conchubhair	conchubhar	['conchobar']
conchubuir	conchobuir	['conchobar']
conclichfe	conclithfe	['con-clich']
concloich	conclith	['con-clich']
concobair	conchobair	['conchobar']
concolatar	conoatar	['con-oí']
concopar	concobar	['conchobar']
concraid	conchaid	['conchaid']
concubair	concubar	['conchobar']
concubhair	conchubhar	['conchobar']
concubur	conchubur	['conchobar']
concucubar	concubar	['conchobar']
concupor	concopor	['conchobar']
concvboir	concoboir	['conchobar']
concvpar	concupar	['conchobar']
condachta	connachta	['connachta']
condaighti	condaiget	['con-dïeig']
condaigi	connaigi	['con-dïeig']
condailbi	condailbe	['condalbae']
condalbi	condalb	['condalb']
condam	conda	['co']
condamalt	condagatt	['con-dïeig']
condan	conda	['co']
condat	conda	['co']
condate	condae	['condae']
condid	conid	['com']
condit	conid	['com']
condmiud	condmad	['coinnem']
condo	conda	['co']
condocht	condacht	['condacht']
condoig	condaig	['con-dïeig']
condolb	condalb	['condalb']
condolba	contola	['con-tuili']
condorala	condúala	['condúala']
condot	conda	['co']
condrancatar	conrangatar	['con-icc']
condricfa	condricfat	['con-ricc']
condricfaim	condricfat	['con-ricc']
condricfem	condricfat	['con-ricc']
conduala	condúala	['condúala']
conerbart	contabart	['cuntabart']
confer	canfer	['canfer']
congabait	congalaig	['congalach']
congaibthe	congaibther	['con-gaib']
congairim	congair	['congair']
congairther	congaibther	['con-gaib']
congalaib	congalaig	['congalach']
conganchness	conganchnes	['conganchnes']
congbaidi	congbaide	['congbaide']
congmaidh	congmaid	['con-gaib']
congnai	congna	['con-gní', 'conganchnes']
congnaib	congaib	['con-gaib', 'congab']
congnaidhi	congnaid	['congnaid', 'con-gní']
congno	congna	['con-gní', 'conganchnes']
congná	conná	['ná']
congoin	conguin	['con-goin', 'conguin']
congrad	congra	['congra']
congraim	congraimm	['greimm']
congraimimm	congraimm	['greimm']
congruimim	congraimm	['greimm']
conhobair	conchobair	['conchobar']
coni	con	['cond', 'oc', 'con', 'cú']
conice	conici	['con-icc']
conidapad	conidapail	['at-bail(l)']
conidh	conid	['com']
conla	cona	['ná', 'co']
conlod	conold	['conall']
conlui	conlai	['condla']
conlá	conná	['ná']
conmeil	cosmail	['cosmail']
conmelt	congelt	['congelt']
conmeltis	condestis	['con-dïeig']
conmél	conall	['conall']
connacadur	connadur	['con-dïeig']
connach	connacht	['connachta']
connachtaig	connachtaigh	['con-dïeig']
connadh	connad	['connad']
connaich	connaigh	['con-dïeig']
connaid	connaig	['con-dïeig']
connairc	condairc	['condirc']
connartha	connachta	['connachta']
connbuide	congbaide	['congbaide']
conncadur	connadur	['con-dïeig']
conncatar	connagar	['con-dïeig']
conndúala	condúala	['condúala']
connecis	conncas	['congcas']
connici	conici	['con-icc']
connigset	conigsed	['téit']
conntapairt	contabairt	['cuntabart']
connápat	connesat	['con-dïeig']
connáro	conná	['ná']
conob	corob	['ro']
conom	corom	['ro']
conos	conoí	['con-oí']
conqhupar	concupar	['conchobar']
conqubair	conqubar	['conchobar']
conqulaind	conculaind	['cúchulaind']
conqupar	concupar	['conchobar']
conrai	conlai	['condla']
conranic	conarnic	['con-ricc']
conricfed	conicfed	['con-icc']
conricfet	condricfat	['con-ricc']
conrodacht	conrotacht	['con-dïeig']
conroi	coro	['ro']
conrotachta	conrotacht	['con-dïeig']
conroí	conoí	['con-oí']
conrubar	concubar	['conchobar']
conrui	coinrui	['cúroí']
conrístá	condrístá	['con-ricc']
conscar	coscar	['coscar', 'con-scara']
conscara	conscera	['con-scara']
conscarad	conscaradh	['con-scara']
consecha	consechat	['con-secha']
consert	condere	['condere']
consevla	conselg	['con-sela']
consinter	consentar	['consentar']
consnat	consniat	['con-sní']
consoíter	consoer	['consoer']
consuidet	consoiset	['con-seis']
consuiged	consuine	['conson']
cont-ric	contric	['con-ricc']
contaitis	contaidis	['contaidis']
contibset	contúaset	['con-túaisi']
contissed	contúased	['con-túaisi']
contolasu	contola	['con-tuili']
contuccad	cotnucbad	['con-ocaib']
contuiliubsa	contuiliub	['con-tuili']
contúaissi	contúaisi	['con-túaisi']
conuici	conici	['con-icc']
conur	conar	['co', 'conar']
conáed	conid	['com']
conárbo	cinirbo	['cía']
conæ	con	['cond', 'oc', 'con', 'cú']
conéraig	conaraig	['con-rig']
conérget	conérset	['con-éirig']
conérracht	conéracht	['con-éirig']
conócaib	conacaib	['con-gaib']
cophur	cophar	['cophar']
coraib	coraid	['cora(i)d', 'coraid']
coraidechta	coraidecht	['coradacht']
corannaib	comrannaid	['con-ranna']
corastair	corastar	['fo-ceird']
corbat	corbad	['corbad']
corben	comben	['do-ícsa']
corbo	coro	['ro']
corcardai	corcarda	['corcarda']
corcarrda	corcarda	['corcarda']
corcorda	corporda	['corporda']
corcordai	corporda	['corporda']
corcrae	corcra	['corcra']
corcraib	corcraid	['corcraid']
corcuisi	corcuir	['corcair']
corcurda	corcarda	['corcarda']
corcáin	cocáin	['cocáin']
cordas	cordae	['cordae']
cordib	cordia	['cordia']
cori	coro	['ro']
corice	coirce	['corca']
corie	coire	['caire', 'coire']
coriss	caiss	['caiss']
corma	cormac	['cormac']
cormann	commann	['commann', 'comman']
cormthech	coimthech	['comaithech', 'coimthech']
cornaib	cornaig	['cornach']
coro-lá	con-lá	['con-lá']
coropat	carpat	['carpat']
coros	coro	['ro']
coross	coro	['ro']
corpaib	corpri	['cairbre']
corpan	cortan	['cortan']
corpcless	cocless	['cocless']
corplán	corpán	['corpán']
corptha	corpthae	['corporda']
corpthe	corthe	['fo-ceird']
corrice	coice	['coic', 'coice']
corro	coro	['ro']
corro-an	corosan	['con-osna']
corroimid	corraigid	['corraigid']
corrubad	corrugad	['corraigid', 'corrugad']
corránaibh	corránach	['corránach']
cortharaib	cortharach	['cortharach', 'cor(r)tharach']
corthi	corthe	['fo-ceird']
corthie	corthe	['fo-ceird']
corthorach	cortharach	['cortharach', 'cor(r)tharach']
corthrach	cortharach	['cortharach', 'cor(r)tharach']
cortis	corti	['corti']
corub	corob	['ro']
corunn	crunn	['crann']
coruo	coro	['ro']
corustair	corastar	['fo-ceird']
cos-nomh	cosnamh	['con-sní', 'cosnam']
cosaib	cosnaib	['co', 'í']
cosaibh	cosaigh	['con-secha']
cosair	conair	['conar']
cosaídi	cosaít	['cosaít', 'con-saídi']
coscor	coscur	['coscar', 'con-scara']
coscoruch	coscorach	['coscorach']
coscraib	cúscraid	['cúscraid']
coscraich	coscrach	['cosc(a)rach', 'coscarach']
coscurach	coscarach	['cosc(a)rach', 'coscarach']
cosindiu	cosind	['co']
cosmailes	cosmailse	['cosmailse']
cosmaili	cosmail	['cosmail']
cosnadae	cosnaige	['cosnaige']
cosnai	cosna	['co', 'í']
cosnom	cosnam	['com', 'con-sní', 'cosnam']
cosnomh	cosnamh	['con-sní', 'cosnam']
cosnomha	cosnamha	['cosnam']
cosnuis	cosnais	['cosnais']
cosnum	cosnam	['com', 'con-sní', 'cosnam']
cosnus	costus	['costus']
cossai	cossa	['cos', 'co']
cossaib	cossain	['con-sní']
cossair	cosrair	['cos(s)ar']
cossdud	costud	['costud', 'con-suidi']
cossind	cossin	['co']
cossna	cosna	['co', 'í']
costecht	coistecht	['coitsecht']
cot-rosci	cot-roscai	['con-oscaigi']
cot-réracht	cotréracht	['con-éirig']
cot-éirig	con-éirig	['con-éirig']
cotadh	cotad	['cotad']
cotagoin	comgoin	['conguin']
cotaigfe	cotaige	['cotaige', 'caite']
cotaltigi	cotaltaige	['cotaltaige']
cotaocbad	cotnucbad	['con-ocaib']
cotela	colla	['coll']
cotgair	congair	['congair']
coticci	conicci	['con(n)icci', 'connicci']
cotlad	cotlud	['con-tuili', 'cotlud']
cotlai	cotlaid	['con-tuili']
cotlod	cotlud	['con-tuili', 'cotlud']
cotmeil	cosmail	['cosmail']
cotmesca	coimescar	['com', 'coimescar']
cotnerigh	conerig	['con-éirig']
cotngabus	cotngabthus	['con-gaib']
cotnocfad	cotnucbad	['con-ocaib']
cotnóccaib	conaccaib	['con-gaib']
cotogart	cotagart	['do-gair']
cotrebi	cotri	['con-ricc']
cotránic	cotránicc	['con-ricc']
cotsela	conselg	['con-sela']
cotumaici-si	cotumaicisi	['con-aicci']
cou	co	['is', 'co', 'oc']
coul	coll	['coll']
couloinges	connloinges	['connlongas']
couraid	curaid	['caur']
coícait	cocait	['cocur']
coícdaib	condaib	['co']
coícthiges	cóicthiges	['cóicthiges']
coíctib	coicthib	['cocad']
coíge	coíne	['caíne']
coíltrae	coltra	['coltra']
coími	coímm	['com']
coímiu	coidiu	['coidiu']
coín	con	['cond', 'oc', 'con', 'cú']
coínti	caínti	['caínti', 'caínid']
coír	cor	['ro', 'cor']
craebruadi	craebruad	['cráebrúad']
craebruaid	croebruaid	['cráebrúad']
craes	cróes	['cráes']
craetaib	crantail	['crandtail']
craidi	cridi	['conguin']
crain	cain	['cain', 'canaid', 'cani', 'caingen']
craind	cruind	['cruinn']
crand	carnd	['carn']
cranna	crann	['crann']
crannaibh	crannaige	['crannaige']
cranncor	crannchor	['crannchor']
craobruaid	craebruad	['cráebrúad']
craoibhe	craoithe	['cró']
craos	cros	['cros']
crateá	cate	['cote']
craund	cruind	['cruinn']
craíb	craí	['cró']
craíbrúade	craebruade	['cráebrúad']
craóis	carais	['caraid']
crechaib	crechaid	['crechaid']
crecht	clecht	['clecht']
crechtnaithe	créchtnaigthe	['créchtnaigid', 'créchtnaigthe']
crechtnugud	créchtnugud	['créchtnaigid', 'créchtnugud']
cred	ced	['cía']
credae	credam	['credam', 'creda(i)m']
credmaír	credmar	['credma(i)r']
credoa	credo	['créda']
credumai	crédumai	['crédumae']
credumhai	crédumai	['crédumae']
credumu	credam	['credam', 'creda(i)m']
creichi	crich	['crech']
creid	creit	['creit']
creitmecha	creitmech	['creitmech']
cremath	cremach	['cremach']
cresaigis	cresaigid	['cresaigid']
cressaib	chessair	['césaid']
cret	cet	['cet']
crete	creth	['creth']
creteá	certe	['certe']
creti	creit	['creit']
cretim	creit	['creit']
cretmechu	creitmech	['creitmech']
crettaib	crethaid	['crethaid']
crette	crett	['crett']
cricha	crich	['crech']
crichai	crich	['crech']
criche	crich	['crech']
crichidiu	crichid	['ríched']
cridenes	cridenas	['cridenas']
cridesea	cridescel	['cridiscél']
cridh	cridi	['conguin']
crimtand	crumthand	['crimthann']
crimthainn	crimthann	['crimthan(n)', 'crimthann']
crioch	crich	['crech']
crioth	crith	['crith']
crisalaich	crislach	['crislach']
crisluch	crislach	['crislach']
criss	caiss	['caiss']
crithaidh	crábhaidh	['combráthair']
crithlámach	crithlamach	['crithlamach']
crithnaig	crithail	['crithail']
crithnaigset	crithnaighte	['crithnaigid']
crithrib	crithri	['crithir']
criócha	crich	['crech']
crobaib	crobail	['crobail']
crochaidh	crochaide	['crochaide']
crochine	croicne	['croiccenn']
crocind	cruind	['cruinn']
crocnib	croinic	['croinic']
croda	créda	['créda']
crodergai	croderg	['croderg']
crodergui	croderg	['croderg']
crodergæ	croderg	['croderg']
crodha	crotha	['cruth']
croi	crom	['crom deróil']
croib	cruib	['cró']
croibrúaid	croebruaid	['cráebrúad']
croicionn	croiccenn	['croiccenn']
croisigh	cruisich	['cruisich']
cromtha	crotha	['cruth']
cromus	crom	['crom deróil']
crona	cona	['ná', 'co']
crond	cond	['oc', 'cond']
crondatha	comdatha	['comdath']
cross	coss	['cos']
crota	crotha	['cruth']
crotai	crotal	['crottball']
crothai	crotha	['cruth']
crothid	críthid	['críthid']
crothis	crotha	['cruth']
crothli	crothle	['crothle']
crottaib	crottach	['crottach']
crottbolg	crottball	['crottball']
crou	crom	['crom deróil']
croíb	crob	['crob']
croíbe	cruíbe	['cruibe']
croísig	cloísi	['cloísi']
cru	cu	['co', 'cú']
crua	crup	['crap']
cruachnai	cruachna	['crúachu']
cruachnaib	crúachnaib	['crúachu']
cruachán	cruachan	['crúachu']
cruacna	cruachna	['crúachu']
cruacnaib	crúachnaib	['crúachu']
cruadach	crúadach	['crúadach']
cruadh	crúadh	['crúaid']
cruadhan	cruachan	['crúachu']
cruadi	crúaid	['crúaid']
cruaid	crúaid	['crúaid']
cruaidcenn	craiccenn	['croiccenn']
cruaidie	cruaidhe	['crúaid']
cruaidii	cruaidhe	['crúaid']
cruaif	cruais	['crúas']
cruas	crúas	['crúas']
cruchnai	cruachna	['crúachu']
cruifne	cruinne	['cruinne']
cruimm	cruim	['cruim']
cruinb	cruind	['cruinn']
cruindbeca	cuindbech	['cuindbech']
cruinde	cruind	['cruinn']
cruinnig	cuinnig	['con-dïeig']
cruithnechta	cruithnecht	['cruithnecht']
cruitti	cruitt	['crott', 'cruitt']
cruittiri	cruittire	['cruittire']
crumthaind	crumthand	['crimthann']
crund	cruind	['cruinn']
crundere	condere	['condere']
crunniuc	cruinniuc	['cruinniuc']
crut	cruth	['cruth']
cruthaig	cruthaige	['cruthaige']
cruthen	cruithen	['cruithen']
cruthne	cruithne	['cruithne']
cruthnechu	cruithnecht	['cruithnecht']
cruti	cruth	['cruth']
crutirie	crutaire	['cruittire']
cráeba	cráeb	['cruibe', 'l']
cræss	cress	['cress']
créchta	crécht	['crécht']
créchtai	créchtaid	['créchtnaigid']
créchtaib	créchtaid	['créchtnaigid']
créchtaig	crichtaig	['crichtaig']
créchtaigthi	créchtnaigthe	['créchtnaigid', 'créchtnaigthe']
créchtunugud	créchtnugud	['créchtnaigid', 'créchtnugud']
créduma	crédumai	['crédumae']
crédumaib	crédumai	['crédumae']
crédumhai	crédumai	['crédumae']
crédumu	crédume	['crédumae']
crícha	crích	['crích']
críchaib	críchaid	['críchaid']
críche	crích	['crích']
críchi	crích	['crích']
críoch	crích	['crích']
cróda	créda	['créda']
cródai	cródae	['cródae']
cródaib	credair	['credair']
cróderg	croderg	['croderg']
cróeb	cróes	['cráes']
cróen	crúen	['crúan']
crógalar	congalar	['congalar']
cróib	cruib	['cró']
cróligi	crólige	['crólige']
crónanach	crónánach	['crónánach']
crónda	crónad	['crónugad']
crúada	críada	['críada', 'créda']
crúaich	crúach	['crúach']
crúanatai	crúanata	['crúanata']
cu-sa	cusa	['co']
cu-sai	cucai	['co']
cuacris	cuipris	['cuipris']
cuaiche	cuaich	['cuäch']
cuailngie	cuailngi	['cúalṅge', 'cúailnge']
cuairt	cuair	['cuar']
cuala	cula	['cúil']
cualai	cucai	['co']
cualas	canas	['canaid']
cualnge	cúailnge	['cúalṅge', 'cúailnge']
cualngi	cuailngi	['cúalṅge', 'cúailnge']
cualngiu	cúalngiu	['cúailnge']
cualuis	cuslius	['cosmail']
cuan	can	['com', 'canaid', 'cen', 'can']
cuarda	curada	['curata']
cuardai	curai	['cúroí']
cuarrind	cumaroind	['cumaroind']
cuasachtach	cúasachtach	['cúasachtach']
cubatt	cubat	['cubat', 'comḟot']
cubhuis	cubus	['com', 'cubus']
cubriuch	cubrach	['cubrach']
cubur	cubus	['com', 'cubus']
cucad	cucai	['co']
cucai-som	cucisom	['som']
cucaind	culaind	['culand', 'culaind']
cucainni	culainn	['culand']
cucce	cucci	['co']
cuce	cucu	['co', 'cochae']
cuchúlainn	cuchulainn	['cúchulaind']
cucie	cuci	['co']
cuco	cucu	['co', 'cochae']
cucom	cucum	['co']
cucthae	cnuchae	['cnuchae']
cucumsa	cucum	['co']
cucund	chucund	['co']
cucutsu	cucut	['co', 'co']
cugadsa	curada	['curata']
cugaibh	cugaib	['co']
cuibsigter	cuibiter	['cuibiter']
cuiccid	cuici	['co', 'co']
cuice	cuici	['co', 'co']
cuicid	cuici	['co', 'co']
cuiciud	cuici	['co', 'co']
cuiciur	cuici	['co', 'co']
cuidbiud	cuitbiud	['com', 'cuitbiud', 'con-tibi']
cuidiugudh	cuibdiugud	['cuibdigid(ir)', 'cuibdiugud']
cuidmead	cuimdeda	['cuimdeda']
cuigg	cuing	['cuing']
cuigid	cuingid	['con-dïeig', 'cuingid']
cuili	cuici	['co', 'co']
cuilleand	cuillend	['cuillend']
cuilleis	cuillius	['cuillius']
cuillind	cuillend	['cuillend']
cuimci	cuici	['co', 'co']
cuimsi	cuimse	['coimse']
cuincid	cuingid	['con-dïeig', 'cuingid']
cuind	cind	['cenn']
cuingfe	cuingre	['cuingir']
cuingi	cuing	['cuing']
cuingib	cuingid	['con-dïeig', 'cuingid']
cuinne	coinne	['coinne']
cuinse	cuinfe	['coindfe']
cuipp	cuirp	['corp']
cuireas	cuiretar	['fo-ceird']
cuirech	cuilech	['cuilech']
cuirend	cuired	['cuired']
cuiret	cuirel	['cuirrél']
cuirethair	cuirethar	['fo-ceird']
cuirfedh	cuireadh	['cuired']
cuiris	cuipris	['cuipris']
cuirit	cuirir	['curar']
cuirither	cuirithir	['cuirid']
cuiriud	cuirid	['cuirid', 'fo-ceird']
cuirridir	cuirrithir	['corr']
cuirseamh	cuireadh	['cuired']
cuirsed	cuirsid	['cuirsid']
cuirset	cuirse	['cuirse']
cuirther	cuirthe	['cuirthe', 'cuirid', 'fo-ceird']
cuisc	ceisc	['ceist']
cuitbe	cuithe	['cuithe']
culen	cule	['cúil']
culenaib	culgaib	['culgaib']
culgairi	culgaire	['culgaire']
culian	culain	['culand']
culib	cuib	['cuib']
culmeinn	culainn	['culand']
culpaitech	culpatach	['culpatach']
culpatacha	culpatach	['culpatach']
culscian	culscal	['cumscal']
culén	culan	['cúlán']
cumachtasu	cumachta	['cumachtae']
cumachtu	cumachta	['cumachtae']
cumachtæ	cumachta	['cumachtae']
cumadh	cemadh	['cía']
cumai	cucai	['co']
cumainn	culainn	['culand']
cumairce	cummairce	['commairge']
cumala	cumal	['cubal', 'cumal']
cumangar	cumang	['cumang', 'cumung', 'con-icc']
cumangsa	cumang	['cumang', 'cumung', 'con-icc']
cumcaim	cucai	['co']
cumcaitis	cumgaittis	['cumgaigid']
cumcem	cumce	['cumgae']
cumci-siu	cuci-sium	['som']
cumcim	cuici	['co', 'co']
cumcub	cucu	['co', 'cochae']
cumdach	cumtach	['cumtach', 'con-utainc']
cumdachta	cumachta	['cumachtae']
cumdachtach	cumtachtach	['cumtachtach']
cumdaigib	cumtaigid	['con-utaing', 'con-utainc']
cumgaimm	comgairm	['comgairm']
cumgaitis	cumgaittis	['cumgaigid']
cumgat	cummat	['cummat']
cumhala	cumhal	['cubal', 'cumal']
cumhtha	cumtha	['cumtha']
cumleng	cuimleng	['cuimleng']
cummaisc	cummasc	['con-mesca', 'cummasc']
cummascda	cummascdae	['con-mesca', 'cummascdae']
cummasin	cummain	['cummain']
cumnech	cuimnech	['cuimnech', 'cuimnige']
cumni	cumma	['cumma', 'con-ben']
cumnid	cuimnid	['cuimnid']
cumnig	cunnig	['con-dïeig']
cumnigud	cuimnigid	['cuimnigid(ir)']
cumochta	cumachta	['cumachtae']
cumochtai	cumachta	['cumachtae']
cumrai	curai	['cúroí']
cumriged	cuimriged	['con-rig']
cumrigis	cumcigim	['cumgaigid']
cumscachadh	cumgachadh	['cumgugad']
cumta	cumma	['cumma', 'con-ben']
cumtachda	cumachta	['cumachtae']
cumtachta	cumachta	['cumachtae']
cumtachtai	cumtachtaib	['cumtachtaib']
cumtaig	cumtaige	['cumtach']
cumucc	cumacc	['cumang']
cumus	cubus	['com', 'cubus']
cumut	cucut	['co', 'co']
cuna	cona	['ná', 'co']
cunad	conad	['conad']
cund	cend	['cenn']
cundail	cendail	['cendail']
cundat	conda	['co']
cungain	cungaib	['cuing']
cungid	cingid	['cingid', 'cuingid']
cungnas	congnas	['congnas']
cunice	cunic	['con-icc']
cunid	conid	['com']
cuntabairt	contabairt	['cuntabart']
cuqui	cucai	['co']
cur-su	cursa	['cursa']
curad	curaid	['caur']
curadaib	curada	['curata']
curadh	curada	['curata']
curadha	curada	['curata']
curadmir	curatóir	['curatóir']
curadmír	coradmar	['coradmar']
curadu	curada	['curata']
curaig	curaid	['caur']
curap	curp	['corp']
curba	cursa	['cursa']
curchaib	curchais	['curchas']
curchan	curchán	['curchán']
curcuss	curcas	['curchas']
curend	cend	['cenn']
curit	cuit	['cuit']
curita	curata	['curata']
curnu	curna	['curna']
curpu	curp	['corp']
currech	cuirrech	['cuirrech']
curro	curr	['corr']
curthea	curtha	['cuirthe']
curthir	cathir	['cathair']
curu	cucu	['co', 'cochae']
curæ	cur	['caur', 'cor']
cusann	culann	['culand']
cuslenna	cuslennaig	['cornaire']
cusna	cosna	['co', 'í']
cussan	cossan	['con-sní']
cussin	cossin	['co']
custol	custal	['custal']
custul	custal	['custal']
cutbiud	cuitbiud	['com', 'cuitbiud', 'con-tibi']
cutmai	cautmai	['caut']
cutraime	cautraime	['cutrummae']
cutrama	curata	['curata']
cutramma	cotrumma	['cutrummae']
cutrammai	cutrummae	['com', 'cutrummae']
cutromae	cutrummae	['com', 'cutrummae']
cutrommas	cutrummae	['com', 'cutrummae']
cutrommus	cutrummus	['cutrummus']
cutruma	cutrum	['cutrummae']
cutrumai	cutrumais	['cutrummus']
cutrume	cutrum	['cutrummae']
cutrumma	cutrummae	['com', 'cutrummae']
cuáin	cusin	['co']
cuínib	caíni	['caíni']
cvaid	caid	['caid']
cvar	cuar	['cuar']
cvla	cula	['cúil']
cáecait	cáechaid	['cáechaid']
cáeim	cáem	['cáem']
cáema	cáem	['cáem']
cáemaite	cáemaid	['cáemaid']
cáemaiti	cáemaid	['cáemaid']
cáemtecht	cáemthecht	['cáemachtu', 'coímthecht']
cáemtechta	cáemthecht	['cáemachtu', 'coímthecht']
cáeraib	cáelaid	['cáelad', 'cáelaid']
cáich	cách	['cách']
cáime	cáise	['cáise']
cámaill	comaill	['comalne', 'comalnaithir']
cáne	cáni	['cani']
cánte	cáinte	['cáinte']
cáoil	coil	['coil']
cárna	cerna	['cern', 'cerna']
cátamail	cáttamail	['cáttamail']
cáuir	cuir	['cor']
cáuland	culand	['culand']
cæin	coin	['cú']
cæirech	cairech	['cairech']
cælethan	comlethan	['comlethan']
cébo	céo	['céo']
céd	cid	['is', 'cía', 'cid']
cédna	codna	['congnae']
céili	céile	['céle', 'céile']
céiliu	céile	['céle', 'céile']
céill	céile	['céle', 'céile']
céine	céin	['fadéin', 'cían', 'céin']
céini	céin	['fadéin', 'cían', 'céin']
célam	celam	['celam']
céli	céle	['céle']
célib	cléib	['scairt']
célide	céilide	['céilide']
célidi	cridi	['conguin']
céliu	cliu	['clíu']
